序号ID,短代码ShortKey,谜题名称Title,作者Author,查看次数Downloads,完成次数Completions,完成率CompletionRate,平均时间AverageTime,喜欢个数Likes,宽Width,高Height,分离Splitter,切割Cutter,旋转Rotater,堆叠Stacker,混色Mixer,上色Painter,垃圾桶Trash,传送带Belt,隧道Tunnel,
880,RyRyRrRr:RyRyRrRr,Laned,QuestCube,10,4,40.00%,-1s,1,8,17,,,,,,,,,
881,CwRgWcSp,Back to Basics,Balloonchief,6,1,16.67%,-1s,1,11,14,,,,,×,,×,,
882,CwCwCwCw:CuCuCuCu:Sr--Sw--:--Cw--Cw,Compact Compass,Audible,7,0,00.00%,-1s,0,17,6,,,,,×,,,,
883,CrCrCrCr:CrCrCrCr:RuCw--Cw:----Ru--,CM-Shapez Compact,ChibiMango,4,0,00.00%,-1s,0,12,5,,,,,,,,,
884,CwSwCwSw,Rectangular Beauty,QuestCube,6,1,16.67%,-1s,0,7,9,,,,,,,,,
886,CwSwCwSw:CwSwCwSw,Parallel Painting,QuestCube,8,1,12.50%,-1s,0,15,5,,,,,,,,,×
887,CrCrCrCr:CbCbCbCb:CgCgCgCg:CyCyCyCy,A Happy Face,QuestCube,89,56,62.92%,10m7s,22,10,10,×,×,×,×,×,×,×,,
888,WrSbWrSb,Red Vs Blue,Houligan,9,2,22.22%,-1s,1,12,8,,,,,,,,,
893,Su----Su:CwCwCwCw:--SuSu--,white cat mustache,tryraptor,6,1,16.67%,-1s,1,9,6,,,,,,,,,
896,RwRwRwRw:RwRwRwRw,Simple Twist,Daimh,321,308,95.95%,45s,58,7,12,,,,,,,,,
897,Su----Su:Su----Su:SuSu----:SuSu----,narrow,Sakuya_Ayin,122,86,70.49%,2m32s,32,7,2,,,,,×,×,,,×
898,RcRcCwRc:CbCw--Cw:Cc--Cc--,Small Logo Puzzle,Codazen,6,1,16.67%,-1s,1,16,5,×,,,,×,×,,,
899,CuCrCgCb:CwCyCcCp,HARD 12 of 16 Lines,InspectorJavert,285,27,09.47%,39m38s,23,16,12,×,×,×,×,×,×,×,,
900,Wu------,Chop Shop,Jaiihawk,6,3,50.00%,-1s,1,4,4,,,,,,,,,
901,CpCpSySy,Compact,PoweredBow,5,2,40.00%,-1s,1,13,9,,,,,,,,,
902,ScCcScCc,There and back again,LargeKnome,8,6,75.00%,-1s,3,19,5,,,,,,,,,
903,'--Ru----:--Ru----:--Ru----:--Ru----,eeewwwwwww,Jaiihawk,159,147,92.45%,1m30s,32,11,6,,,,,,,,,
904,SwCuSwCu,The 15th tunnel,lenacore,9,3,33.33%,-1s,2,20,7,,×,×,×,×,×,×,,
907,RbCw--Cw:----Rb--,Logo Factory,S5R_0005,5,0,00.00%,-1s,0,14,11,,,,,,,,,
909,Sr----Sr:Cy----Cy,For Aliensrock,Fahlgorithm,9,1,11.11%,-1s,1,12,12,,,,,,,,,
910,RgSgRgSg:SrRrSrRr,Interleaving,UndercoverPigeo,4,1,25.00%,-1s,1,13,6,,,,,×,,×,,×
912,RrRrRgRg,Tunnely,gentryaustin,6,3,50.00%,-1s,1,20,2,,,,,,,,,
913,RgCgRgCg:WuSuWuSu,Maze,NinjaNolan,8,4,50.00%,-1s,1,7,20,,,,,,,,,
914,WuWuWu--,im bored,TheRaygun211,6,3,50.00%,-1s,2,2,14,,,,,,,,,
916,SgSbSgSp:RpRcRpRc,Tunnel Trouble 1-1,BotShavante,5,1,20.00%,-1s,1,14,7,,,,,,,,,
917,RrCy--Cy:----Rr--,Logo_Fire_Edition,gentryaustin,5,0,00.00%,-1s,0,20,20,,,,,,,,,
918,SgRgSgRg:RgWbRgWb,Maze,NinjaNolan,601,570,94.84%,1m12s,120,10,6,,,,,,,,,
919,WuRuSuCu,Crossover Panic,Viper_Electric,6,3,50.00%,-1s,1,9,8,×,×,×,×,×,×,×,,
920,CrRySgWb,1 Conveyors,gentryaustin,8,5,62.50%,-1s,2,11,10,,,,,,,,,
921,RuCw--Cw:----Ru--:CwCwCwCw,Compact Logo,TheBe5tWon,9,1,11.11%,-1s,0,9,8,,,,,×,×,,,
922,RbCc--Cc:----Rb--:CwCwCwCw,2 Splitters,gentryaustin,6,3,50.00%,-1s,1,2,8,,,,,,,,,
923,RuRuRuRu:CwCwCwCw,Maze Stack,NinjaNolan,8,3,37.50%,-1s,1,13,6,,,,,,,,,
924,'--RyWuRy:CrWyCrWy,3 Tunnels,gentryaustin,6,3,50.00%,-1s,1,8,9,,,,,,,,,
925,RrRyRgRc,Rainbow Squares 2,billythedoor,9,2,22.22%,-1s,1,15,9,,×,×,×,,,×,,
926,CyCpCyCp,4 Cutters,gentryaustin,6,4,66.67%,-1s,1,6,5,,,,,,,,,
927,Cw------:Wb------,Cut the Cheese,Devz,4,1,25.00%,-1s,1,8,11,,,,,,,,,
928,'------Cc,Double or nothing,LargeKnome,8,3,37.50%,-1s,2,20,8,,,,,,,,,
929,CwCuCwCu,5 Rotaters,gentryaustin,1392,1337,96.05%,1m7s,298,7,4,,,,,,,,,
930,'--ScSr--:--SySb--,Stained Glass,NotApplicable,3,1,33.33%,-1s,1,6,6,,,,,,,,,
931,CrCyCgCb:CwCuCcCp:CwCwCwCw:WwWuWcWp,6 Stacker,gentryaustin,9,6,66.67%,-1s,1,3,5,,,,,,,,,
932,RgRcRgRc:RuSuRuWb,7 ColorM 8 Painter,gentryaustin,5,2,40.00%,-1s,1,3,4,,,,,,,,,
938,Sg----Sg:CgCgCgCg:--CuCy--,Thing 9 v2,milkcupatstarbu,30,7,23.33%,7m35s,5,10,6,,,,,,,,,
939,CuCpCcCy:CwCwCwCw:CuCpCcCy,Distribution Center,Audible,4,1,25.00%,-1s,1,18,8,,,,×,×,×,×,,
940,WgWgWbWb,Low Tech Windmill,Goruku,4,2,50.00%,-1s,2,6,6,,,,,,,,,
941,CbCb----,Compact,player#212478626,19,15,78.95%,27s,2,4,4,×,,,×,×,,,,×
943,Cw----Cw:----CwCw:Cw----Cw:----CwCw,BAD IDEA,Sakuya_Ayin,7,3,42.86%,-1s,2,11,4,,,,,,,,,
944,Sr--Sr--:Sr--Sr--,Seesaw,Baggie,5,2,40.00%,-1s,1,4,8,×,,,,×,,,,×
945,Cr------:Cy------:Cg------:Cb------,Create the Rainbow,NotApplicable,9,3,33.33%,-1s,2,8,17,,,,,,,,,
947,SrSgSbSy:SgSbSySr:SbSySrSg:SySrSgSb,Almost Auto Complete,Sprout,14,10,71.43%,6s,1,20,20,,,,,,,,,
948,'--CyCyCy,Belt Quiz 1,CatLemon,445,418,93.93%,1m17s,90,11,11,×,×,×,×,×,×,×,,×
950,RwCwRwCw:SpSpSpSp,RwCwSpSp,TheSneakySnitch,6,0,00.00%,-1s,0,15,11,,,,,,,,,
951,CyCrCyCr,Deneb 2,petpottuplik101,3,1,33.33%,-1s,1,19,8,×,×,×,×,×,×,×,,
954,CwCwCwCw:--Sb--Sr,Compas in the Woods,Valerie,5,0,00.00%,-1s,0,10,11,,,,,,,,,
955,CpCp----:RpRp----,The basics,AsparagusJamm,6,2,33.33%,-1s,1,20,20,,,,,,,,,
956,WrWgWrWb,Cyber Pixel,ltgt,5,1,20.00%,-1s,0,9,4,,,,,,,,,
958,CuRu--Ru,6-Wide tunnel curve,lenacore,5,1,20.00%,-1s,1,20,20,×,×,×,×,×,×,×,,
959,CuRuCuRu:SwSySwSy,Roadblock,Slothybutt,4,2,50.00%,-1s,1,8,6,,,,,×,,×,,×
960,CrCrCrCr:CyCyCyCy,Deneb 3,petpottuplik101,3,1,33.33%,-1s,1,6,9,,,,,×,×,,,×
961,Cu------:--Cu----:----Cu--:------Cu,Manual Rotation,threenplusone,5,3,60.00%,-1s,2,4,11,,,×,,,,,,
962,CwRwWwSw,Modular White Paint,Baggie,6,2,33.33%,-1s,2,17,8,,,,,,,,,
963,CpRpWpSp,Modular Purple Paint,Baggie,4,1,25.00%,-1s,1,10,8,,×,,×,,,,,
964,'------Wr:------Sw:------Wr:------Sw,Long Boi,Zarach,6,1,16.67%,-1s,1,14,2,,,,,,,,,
965,'--CcCcCc,Belt Quiz 2,CatLemon,8,5,62.50%,-1s,2,8,10,×,×,×,×,×,×,×,,×
966,CpCgCpCg:CbCyCbCy,Narrow Stacking,Bakumaster,4,1,25.00%,-1s,1,3,10,,×,×,,×,×,×,,
967,Cw--Cw--:Sr--Sb--:--Cu--Cu,compass,ravenling,6,1,16.67%,-1s,0,15,15,,,,,×,,,,
969,WrCuWrCu:WuCyWuCy,Germany Sign,GaryColeman,11,7,63.64%,-1s,0,15,15,,,,,,,,,
970,CwCwCwCw:CrCrCrCr:CwCwCwCw:CrCrCrCr,Le Swastic,Cornbread,8,1,12.50%,-1s,0,15,15,,,,,,,,,
971,RpCuRpCu:ScWpScWp,IOIO,DownyWaif,4,2,50.00%,-1s,1,8,6,,,,,,,,,
973,'--RyRy--:Cw----Cw:Cu----Cu:--RuRu--,Locksmith,Audible,9,2,22.22%,-1s,2,20,9,,,,,×,,,,
975,CwRwCwRw,Double Bottleneck,Slothybutt,9,1,11.11%,-1s,1,15,6,,,×,,×,,×,,×
976,Cy----Wy:--WyCbCb,Colored No Belt,Goruku,6,2,33.33%,-1s,2,7,10,×,,,,,,,×,×
977,ScScScSc:SwSwSwSw:SySySySy,Starlight,epicKieren66,6,1,16.67%,-1s,1,10,9,,,,,,,,,
978,Wb----Sw:Wb----Sw:Wb----Sw:Wb----Sw,2 in one,NekoSkye,11,2,18.18%,-1s,2,16,16,,,,,,,,,
979,CrCrCrCr:SySySySy,Narrow challenge,petpottuplik101,7,4,57.14%,-1s,2,20,5,,×,×,×,×,,×,,
982,CuCrCrCc:Cy------,Color me colorless,ThEnderYoshi,9,2,22.22%,-1s,0,10,8,,×,,,,,×,,
983,SwWcSwWc:SpWbSpWb,slipthrough,doofycash11,8,3,37.50%,-1s,2,8,2,,,,,,,,,
984,RuRu----:RuRu----:CpCpCpCp,A super cool puzzle,Brutwarst,6,3,50.00%,-1s,2,7,6,,,,,,,,,
985,CcScScCc,Jelly Squish,player#529223139,1433,1153,80.46%,3m50s,453,6,7,,,,,,,,,
986,WgRgWgRg:RgSbRgSb,throwoff,doofycash11,5,1,20.00%,-1s,1,6,11,,,,,,,,,
987,SpCcSpCc:RpRpRpRp,Tiny area,player#794346904,5,3,60.00%,-1s,1,2,6,,,,,,,,,
988,CyRrSgWb,Separate and Regroup,epicKieren66,6,0,00.00%,-1s,0,17,17,×,,×,,×,,,,
989,CgRwRpCg,Fix Color Blindness,TheGoodBoi411,6,0,00.00%,-1s,0,11,10,,,,,,,,,
990,CuCuCwCw,bins,player#743363137,19,11,57.89%,1m24s,1,5,6,,,×,,,,×,,×
991,Sb--Sb--:--Sy--Sy:Sy--Sy--:--Sb--Sb,RedPandaPuzzle - 4,Shakkah,7,1,14.29%,-1s,1,20,20,,,,,,,,,
992,RySg--Cc,Have Fun,TeeJonatan,12,2,16.67%,-1s,1,4,17,,,,,,,,,
993,SpSpWrWr,optimization,henks,5,1,20.00%,-1s,1,7,9,,,,,,,,,
994,Su----Wu,simple,ColorsOutofSpac,6,2,33.33%,-1s,2,8,6,,,,,,,,,×
995,SgWgSgWr:CuCuRcRp:SyWySyWy:RyRyCyCy,Sorry for this,Stefleff,16,0,00.00%,-1s,0,10,12,,,,,,,,,
997,CrCrCrCr:RyRyRyRy,Spanish flag Normal,e_ethor,4,1,25.00%,-1s,1,14,9,,,,,,,,,
998,RrRrRrRr:WbWbWbWb,Dithered,MagmaBlitz648,7,1,14.29%,-1s,0,20,6,,×,×,×,×,,×,,
999,CuRuCuCu:CuRuCuCu,Shape processing P1,Genoplex,9,3,33.33%,-1s,0,12,5,,,,,,,,,
1000,CrCrCrCr:CyCyCyCy:CgCgCgCg:CcCcCcCc,Rainbow,henks,6,2,33.33%,-1s,1,19,20,,,,,,,,,
1001,CuCuCuCu:SuSu----,Centrosymmetry 001,xiaofang,8,1,12.50%,-1s,1,10,8,,,×,,×,,,,×
1002,CuCuRuRu:CuCuRuRu,Shape processing P2,Genoplex,6,2,33.33%,-1s,0,9,3,×,,,,,,,,×
1003,SrWrWySy,painting and stack,wpbarratt2013,3,1,33.33%,-1s,1,10,8,×,,×,,×,,×,,
1004,RpRpWwWw:RrSrCrWr,PaStCo,wpbarratt2013,5,1,20.00%,-1s,1,15,16,×,×,×,,,,×,,
1005,RuRuRrRr:----RuRu,the hard one,wpbarratt2013,11,5,45.45%,1m41s,0,4,12,×,,×,,×,×,,,×
1006,CyCcCpCu,Yellow Cyan Purple,player#560078868,5,2,40.00%,-1s,2,17,10,,,,,,,,,
1008,CcCcCcCc:CgRgCgRg,The Cycle of Life,MagmaBlitz648,10,1,10.00%,-1s,1,10,7,,×,×,,×,×,×,,
1009,RrRrCrCr,Just Easy Shape,Raw_eel,6,2,33.33%,-1s,1,5,6,,,×,,×,,,×,
1010,WuRuWuRu:WuRuWuRu,Shape processing P3,Genoplex,4,0,00.00%,-1s,0,9,11,,,,,,,,,
1012,WyWyWyWy:CwCwCwCw,Zpuzzle,player#272045208,7,1,14.29%,-1s,1,5,10,,,,,,,,,
1013,CbCbCbRb:CwCwCwCr,esay,tarevamarvin,7,5,71.43%,-1s,1,8,6,,,,,,,,,
1014,'------Cu,What,Raw_eel,18,16,88.89%,14s,2,2,2,,,,×,×,×,,×,
1015,CrRrCbRb,Belts Are Overrated,MagmaBlitz648,9,2,22.22%,-1s,2,17,7,×,,,,,,,×,×
1017,SySgSgSy,ZPUZZLE2,player#272045208,4,0,00.00%,-1s,0,6,9,,,,,,,,,
1018,RbRbCbCb:CbCbRbRb,Crossover Coloration,Zarah,362,279,77.07%,4m31s,108,6,8,,,,,×,,×,,×
1021,'--Wp----:--Wp----:--Wp----:--Wp----,Loads of Fun,Numedies,5,2,40.00%,-1s,1,8,6,,,,,,,,,
1022,Rw----Rw:CbRb----,randm puzzle W I D E,Konomi,3905,2728,69.86%,5m43s,1239,20,2,×,,,,,,×,,
1023,CuCuCuCu:RuRuRuRu,Long pipe,blac8,182,157,86.26%,1m33s,49,3,20,,,,,,,,,
1025,WwWwWwWw:CrCrCrCr:WwWwWwWw:CrCrCrCr,Thin,Jachii,104,96,92.31%,1m31s,23,16,20,,,,,×,,×,,
1027,'----WbWb:RbRbRbRb,This Could Be Neater,PWalkersCrisps,9,1,11.11%,-1s,0,8,7,,,,,,,,,
1029,'------Cw:----Cu--:--Cw----:Cu------,Islands,PWalkersCrisps,6,2,33.33%,-1s,1,12,12,,,,,,,,,
1032,CwCrCwCr:RwRyRyRw,The sugar cone,player#214415050,4,1,25.00%,-1s,1,13,14,,,,,,,,,
1035,Cp------:--Cr----:----Cg--:------Cb,Tight Path,Konomi,6,3,50.00%,-1s,1,4,20,×,×,×,×,×,×,,,
1036,CrSwCuSu,Tight Decoloring,aden8r,7,3,42.86%,-1s,0,3,5,,,,,,,,,
1037,Cg----Cg:Cw----Cw:RgRwRwRg,1UP Factory - Hard,Zarah,9,1,11.11%,-1s,1,13,13,,,,,,,×,,
1038,Wg------:Wc----Wc,Half Pinwheels,Jay101,6,1,16.67%,-1s,0,6,5,,,,,,,,,
1039,Cb--Cb--:--Cu--Cu:Sr------:--CwSrCw,mini rocket,blac8,43,3,06.98%,-1s,3,13,12,,,,,×,×,,,
1040,RgRyRbRr:CuCuCuCu:SwSwSwSw,Unique Corners,aden8r,6,3,50.00%,-1s,1,12,12,×,×,×,×,×,×,×,,
1041,Ry--Ry--:SrWrSrWr:CgCgCgCg:SrSuSrSu,Chaotic Mixing,aden8r,7,3,42.86%,-1s,1,8,6,×,×,×,,×,×,×,,×
1042,SuSuCbCb:SgSgWuWu,qsce1,zhenxxx,3,1,33.33%,-1s,0,9,6,,,,,,,,,
1043,RwRwRwRw:CwCwCwCw,Resource Management,Zarah,13,7,53.85%,10m53s,3,10,8,,,,,,,,,
1044,WuWu----:----WuWu,Double Decoupling,aden8r,7,3,42.86%,-1s,1,4,6,,,×,,×,×,×,,×
1045,SrSrSySy:SuSuSySy,RedPandaPuzzle - 5,Shakkah,5,3,60.00%,-1s,2,10,10,,,,,,,,,
1046,Su------:--Su----:----Su--:------Su,Piece By Piece,aden8r,6,2,33.33%,-1s,0,8,7,,,×,,×,×,,,×
1047,CpWuCyWu:RrCpRuCp,qwdv1,zhenxxx,3,0,00.00%,-1s,0,11,13,,,,,,,,,
1048,'----Wg--:--WrWr--:WgSgSg--:SgSg----,good luck,bastien_666,3,0,00.00%,-1s,0,10,5,,,,,,,,,
1049,Cu------:Cu------:Cu------:--CuCuCu,Wi-fi tunnel,Stella,10,1,10.00%,-1s,1,10,9,,,,,×,×,×,,
1050,RbRbRbRb:RcRcRcRc,Resource Wizardry,aden8r,4,2,50.00%,-1s,1,8,11,,,×,,,,×,,×
1051,'--Ru--Ru:------Cw:------Cw:--Cw--Cw,Hourglass,d2revolution,4,1,25.00%,-1s,1,6,9,×,,,,×,,,,×
1052,CuCuCuCu:--CpCp--,smile,bastien_666,8,2,25.00%,-1s,1,5,5,,,,,,,,,
1054,WuRuWuRu:--Ru--Ru:--Ru--Ru:--Ru--Ru,easy one,wangkaneet,6,1,16.67%,-1s,0,8,6,,,,,×,×,,,×
1055,CwCw--Cw,IDK - 7,joefalco187,18,15,83.33%,12s,1,7,5,×,×,×,×,×,,×,,×
1056,RyCuWbRu,RedPandaPuzzle - 6,Shakkah,3,0,00.00%,-1s,0,20,20,,,,,,,,,
1057,'--Cu----,IMPOSSIBLE PUZZLE,dmbk,26,20,76.92%,7s,2,3,2,×,×,,×,×,×,×,×,×
1058,RuRrRgRb:RyRcRpRu,Full Color,Stella,8,0,00.00%,-1s,0,12,15,,,,,,,,,
1059,Ru------:Ru------:Ru------:Ru------,Breaking And Fixing,PWalkersCrisps,8,3,37.50%,-1s,1,8,6,,,,,,,,,
1060,RbCbCbCb:CwCwCwCw:CyCyCyCy:CrCrCrCr,Stacking overflow,player#533815611,12,1,08.33%,-1s,1,7,10,,,,,,,,,
1061,CpCpCpCp:RcRcRcRc,8x4 stack and color,NeonApe,6,2,33.33%,-1s,1,8,4,,,,,×,,×,,
1062,'----CuCw:----CuCw,Test,gijsiebijl,7,3,42.86%,-1s,1,3,5,,,,,,,,,
1063,CbCbCbRb:CwCwCwCw:WyWyWyWy:SgSgSgSg,Blueprints,DERapha,6,3,50.00%,-1s,1,13,4,×,×,×,,,,×,,
1065,CgCgCgCg:CyCyCyCy:RcRcRcRc,Multiple Roads,ProfAcorn,8,2,25.00%,-1s,0,14,9,,,,,,,,,
1066,SuRuWuCu:RuCuWuCu,double colouerd,hhfdzo,4,1,25.00%,-1s,1,4,6,,×,,,,,,,×
1067,RuRuRuRu:Ru------,easy enough but wait,InfinityPilz,5,1,20.00%,-1s,0,7,8,×,,,,×,×,×,×,×
1068,CbCuCbCu:Sr------:--CrSrCr,Rocket Science,NeonApe,10,3,30.00%,-1s,2,12,6,×,,,,×,×,,,
1069,Su------:--Su----:----Su--:------Sy,Thing 10,milkcupatstarbu,24,3,12.50%,5m45s,2,4,16,,,,,,,,,
1070,RrRrCcCc:RrRrCcCc,Have Fun,Rifex773,8,3,37.50%,-1s,2,13,7,,,,,×,,×,×,
1071,SrWySrWy:RpCyRpCy,Making White Color,youhey,5,2,40.00%,-1s,0,4,9,×,×,×,×,,,×,,
1072,CgWbSbWb:RgSgRuSg,Unlayer,gentryaustin,6,3,50.00%,-1s,1,6,4,,,,,,,,,
1073,CwCwCwCw:CuCuCuCu:SrCuSrCu:--Cr--Cr,Spaghetti Compas,ChromoSphere,6,0,00.00%,-1s,0,16,18,,,,,,,,,
1074,WgWgWgWb,go over,hhfdzo,8,4,50.00%,-1s,1,10,4,,,,,,,,,
1075,RbCc--Cc:----Rb--,Logo_Blue_Edition,gentryaustin,9,2,22.22%,-1s,1,20,20,,,,,,,,,
1076,RbCuCuRb:RbScScRb,Normal001,xiaofang,5,2,40.00%,-1s,1,10,10,,,,,,,,,
1077,Cr--Cr--:--Cw--Cw:--Cr--Cr:Cw--Cw--,Strange Target,Retromancer,5,1,20.00%,-1s,1,7,6,,,,,,,,,
1078,Cy----Cy:CyCyCyCy:--WuWu--,Mustache,player#814688515,6,2,33.33%,-1s,2,4,11,×,,,,×,,,×,
1079,'--CwCw--:CrCr----:Cw----Cw:----CrCr,Spiral,NeonApe,6,1,16.67%,-1s,1,12,4,,,,,,,,,
1080,Cr------:Cr------:CrCr----,The Red Dot,Rifex773,4,1,25.00%,-1s,0,9,10,,,,,,,,,
1081,WcWbSpCy:RgRyWpCr:SrRrSySu,1   14 14,Qiao,9,5,55.56%,-1s,0,14,14,,,,,,,,,
1082,SpWpRpCp,Mirroring,corcoll,6,2,33.33%,-1s,1,2,19,×,,,,×,×,×,,
1083,RgRgRgRg:WyWyWyWy:SbSbSbSb:CrCrCrCr,Flow,corcoll,20,17,85.00%,25s,3,8,8,×,×,×,×,×,×,×,,×
1084,SuSuSuSu:ScScScSc:SpSpSpSp:SySySySy,Color me a Star,DualBoot,7,2,28.57%,-1s,2,12,6,,,,,,,,,
1085,WrSwWrSw:WyWrWyWr,1  5 5,Qiao,7,2,28.57%,-1s,0,5,5,,,,,,,,,
1086,CpCcCyCu:CwCwCwCw:CpCcCyCu,1 To 4,gentryaustin,8,5,62.50%,-1s,1,20,20,,,,,,,,,
1087,CrCrCrCr:CyCyCyCy:CrCrCrCr,Flow Free 12x12,jacobsedk,49,31,63.27%,3m57s,9,12,12,×,×,×,×,×,×,×,,×
1089,WuSuRuCu,Create Windmills,joas9,9,5,55.56%,-1s,1,18,9,,,,,×,×,,,
1090,SrSrSrSr:SgSgSgSg:SbSbSbSb:Cu------,Colours - But harder,Werewolf8_8,4,1,25.00%,-1s,1,7,8,,×,×,,×,,,,
1091,CrCrCrCr:RcRcRcRc:CrCrCrCr:RcRcRcRc,BackwardsCode,MrTaco,7,4,57.14%,-1s,2,7,8,×,×,×,,,,×,,
1093,RuSuSuRu:SuCuCuSu,Rotation 2,L127,5,1,20.00%,-1s,0,11,8,×,,,,×,×,,×,×
1094,Cr--Sr--:Sy--Cy--:Cr--Sr--:Sy--Cy--,Sceptre,NeonApe,7,1,14.29%,-1s,1,14,4,,,,,,,,,
1095,WuRuRuWu:RuCuCuRu,Rotation 3,L127,5,0,00.00%,-1s,0,9,8,×,,,,×,×,,×,×
1096,Wc----Wy:Wc------:Wc----Wy:Wc------,Gulle-1,Gulle-Stav,8,2,25.00%,-1s,1,10,7,,,,,,,,,
1097,Cu----Cu:Cw----Cw:Sr------,Speed,player#771197663,452,397,87.83%,2m16s,140,6,10,,,,,,,,,
1099,Cr----Cr:Cy----Cy:Cg----Cg:Cb----Cb,Rainbow,player#771197663,590,558,94.58%,1m44s,184,8,12,,,,,,,,,
1100,WrWrWrWr:CwCwCwCw:WrWrWrWr:CwCwCwCw,Nearly Symmetrical,NeonApe,5,2,40.00%,-1s,0,11,4,,,,,,,,,
1102,CrCyCgRb:CwCwCwCw,Blueprinting,L127,12,7,58.33%,2m24s,1,17,15,,,,,,,,,
1103,CuCuCuCu:WuWuWuWu:RuRuRuRu:SuSuSuSu,Hardpuzzle-Dogdayboy,dogdayboy,18,2,11.11%,37m55s,2,11,11,,,,,,,,,
1104,WwWbWrWg:WgWwWbWr:WrWgWwWb:WbWrWgWw,Rainbow Windmill,player#138672777,106,69,65.09%,15m20s,31,10,9,,,,,,,×,,
1105,Wy----Cy:CyWyRyWy:----RyWy,Needlessly complext,gijsiebijl,11,3,27.27%,-1s,2,7,6,,,,,,,,,
1107,Rp------:Cr------,Rough Routing,henvaen6,7,0,00.00%,-1s,0,10,7,,,,,,,,,
1109,RuRuRuRu:CuRuCuRu,Fun Simple puzzle,dogdayboy,23,5,21.74%,4m8s,1,12,20,,,,,,,,,
1111,RbCcRbSg:CgWgCgRb,No belts,Jupieterrr,17,15,88.24%,10s,2,4,3,×,,×,,,,,×,×
1113,WcWcWcWc:WgWgWgWg:RwRwRwRw:RrRrRrRr,pbbbbbbbbbbbbbp,Jaiihawk,9,6,66.67%,-1s,1,7,6,×,,×,,×,×,,,×
1116,CuCu----,Something,dogdayboy,178,150,84.27%,4m9s,42,19,20,×,,,,,,,×,
1117,Ru----Ru,swap without tunnel,yyq252517,17,12,70.59%,47s,2,6,3,×,,,,×,×,×,×,×
1118,CwCwCwCw:CuCuCuCu:CwCwCwCw:CuCuCuCu,No Belts No Problem,Daimh,191,150,78.53%,2m10s,55,5,8,,,,,,,,×,×
1119,Cr------:--Cy----:----Cg--:------Cc,FreeFlow1 No Tunnels,Konomi,31,20,64.52%,5m11s,6,20,20,,,,,,,,,
1120,Cy------:--Cg----:----Cc--:------Cb,test2,Konomi,9,4,44.44%,-1s,0,8,6,,,,,,,,,
1121,Rg--Rr--:CuCuCcCc,Around And Back,Atreyu_Langley,7,2,28.57%,-1s,1,8,8,,,,,,,,,
1122,Cg------:--Cc----:----Cb--:------Cp,test3,Konomi,5,3,60.00%,-1s,0,8,6,,,,,,,,,
1123,Cc------:--Cb----:----Cp--:------Cr,test4,Konomi,5,3,60.00%,-1s,0,8,6,,,,,,,,,
1124,Sy----Sy:Sy----Sy:Rg----Rg:SySy----,cat ears,zoul02,6,1,16.67%,-1s,1,6,6,,,,,×,,×,,×
1125,Cb------:--Cp----:----Cr--:------Cy,test5,Konomi,7,2,28.57%,-1s,0,8,6,,,,,,,,,
1126,CyCyCyCy:CbRbRbCb,Level 2,Kruecke,7,3,42.86%,-1s,0,9,6,×,×,,,,,×,,
1128,Cp------:--Cr----:----Cy--:------Cg,test6,Konomi,11,1,09.09%,-1s,0,8,6,,,,,,,,,
1130,CuCuCuCu:CrCyCgCb,DIY Color Wheel,Zarah,14,0,00.00%,-1s,0,15,6,,,,,,,,,
1131,CuCuCu--,where is my belt,Magnolia,4992,3685,73.82%,3m5s,1584,19,10,×,,,,×,×,,×,
1132,CyCyCyCy:CuCuCuCu:Sr------:CwCwCwCw,Compass,player#771197663,330,282,85.45%,2m38s,102,9,10,,,,,,,,,
1133,Rg--Rg--:RuRuRuRu:RwRwRwRw,RYZO LOGO,EhrenbruderRYZO,10,5,50.00%,-1s,2,4,8,,,,,,,,,
1134,Cu--CuCu,funny,player#138672777,23,18,78.26%,1m1s,2,13,20,×,,,,×,×,,×,
1135,SwSuSwSu:SuSwSuSw:SwSuSwSu:SuSwSuSw,Cross,L127,13,4,30.77%,-1s,0,14,14,,,,,,,,,
1136,Rb------:RrRr----,Just4fun,Tigerpfote,5,1,20.00%,-1s,1,15,9,,,,,,,,,
1137,CwCyCyCy:CrCrCrCr,Is this pizza,Sense_101,58,38,65.52%,7m29s,15,9,9,,×,×,,×,,×,,
1138,ScWgWgSc:SgSbSbSg,Thin to win,FleroviumFox,6,3,50.00%,-1s,1,4,17,,,,,×,×,,,
1140,CuCu----:--CuCu--:----CuCu:Cu----Cu,First Puzzle,thecowmoos136,6,3,50.00%,-1s,2,2,8,,,,,×,×,×,,
1142,RcRc----,switch sides,Jaiihawk,5902,5556,94.14%,40s,1364,2,5,×,,,,×,×,×,×,×
1143,WgWyWcWr,The Twisted Pinwheel,thomascarroll17,4,0,00.00%,-1s,0,10,11,,,,,,,,,
1144,CuCuCuCr,Lv 1 of my puzzle,player#214415050,9,7,77.78%,-1s,1,5,5,,,,,,,,,
1146,'----WuWu:----WyWy:CyCyCyCy:--Rr----,Pika Panic II,AsparagusJamm,8,3,37.50%,-1s,2,20,20,,,,,,,,,
1151,CuCuCuCu:CuCuCuCw,only1percentcansolve,milkcupatstarbu,128,120,93.75%,28s,20,3,3,,,,,,,,,
1152,CbCbCbCu:RbSrRbCp,Little Of Everything,Nejy,6,0,00.00%,-1s,0,8,10,,,,,,,,,
